,term,leaderId,creationTime,storageTime,serverId
0,0,-1,,,1
1,1,3,1730419366.690702,1730419366.7560616,1
2,1,3,1730419366.7205558,1730419366.7591496,1
3,1,3,1730419366.755819,1730419366.7618032,1
4,1,3,1730419366.802495,1730419366.8031394,1
5,1,3,1730419366.8940856,1730419366.8960812,1
6,1,3,1730419366.9922724,1730419366.994274,1
7,1,3,1730419367.0926368,1730419367.094498,1
8,1,3,1730419367.1917071,1730419367.1936324,1
9,1,3,1730419367.292175,1730419367.2941434,1
10,1,3,1730419367.3924692,1730419367.394169,1
11,1,3,1730419367.4915938,1730419367.4934063,1
12,1,3,1730419367.5921211,1730419367.5934558,1
13,1,3,1730419367.6922941,1730419367.6937778,1
14,1,3,1730419367.791786,1730419367.7933788,1
15,1,3,1730419367.8922298,1730419367.8935297,1
16,1,3,1730419367.9922233,1730419367.993563,1
17,1,3,1730419368.0916142,1730419368.0928702,1
18,1,3,1730419368.1919549,1730419368.1921587,1
19,1,3,1730419368.2920883,1730419368.2935154,1
20,1,3,1730419368.3914042,1730419368.3927302,1
21,1,3,1730419368.4916475,1730419368.4930503,1
22,1,3,1730419368.5917916,1730419368.593558,1
23,1,3,1730419368.692076,1730419368.6933603,1
24,1,3,1730419368.7912827,1730419368.7922451,1
25,1,3,1730419368.8915477,1730419368.892703,1
26,1,3,1730419368.991771,1730419368.9928775,1
27,1,3,1730419369.092414,1730419369.0994854,1
28,1,3,1730419369.191064,1730419369.1921344,1
29,1,3,1730419369.2912676,1730419369.292414,1
30,1,3,1730419369.3915026,1730419369.3924851,1
31,1,3,1730419369.491629,1730419369.492608,1
32,1,3,1730419369.5920355,1730419369.593084,1
33,1,3,1730419369.6914282,1730419369.6913204,1
34,1,3,1730419369.7915068,1730419369.79236,1
35,1,3,1730419369.8915164,1730419369.8922656,1
36,1,3,1730419369.9917026,1730419369.9925408,1
37,1,3,1730419370.0909355,1730419370.0920048,1
38,1,3,1730419370.1911483,1730419370.1921537,1
39,1,3,1730419370.291388,1730419370.2922258,1
40,1,3,1730419370.3926697,1730419370.3937054,1
41,1,3,1730419370.491845,1730419370.4927547,1
42,1,3,1730419370.5909822,1730419370.5936632,1
43,1,3,1730419370.6912165,1730419370.6923604,1
44,1,3,1730419370.7913256,1730419370.79771,1
45,1,3,1730419370.8915257,1730419370.8921554,1
46,1,3,1730419370.9917681,1730419370.9923058,1
47,1,3,1730419371.090976,1730419371.0915413,1
48,1,3,1730419371.1911857,1730419371.1918216,1
49,1,3,1730419371.2913628,1730419371.2919478,1
50,1,3,1730419371.3915882,1730419371.3921874,1
51,1,3,1730419371.4909012,1730419371.4913814,1
52,1,3,1730419371.5912843,1730419371.5921693,1
53,1,3,1730419371.6915286,1730419371.6923542,1
54,1,3,1730419371.7915573,1730419371.7920544,1
55,1,3,1730419371.8915405,1730419371.892051,1
56,1,3,1730419371.9907782,1730419371.9903905,1
57,1,3,1730419372.090972,1730419372.0914726,1
58,1,3,1730419372.1911542,1730419372.1917706,1
